,0
32798,0
32799,1
32800,1
32801,1
32802,1
32803,0
32804,1
32805,1
32806,1
32807,1
32808,1
32809,0
32810,1
32811,1
32812,1
32813,1
32814,1
32815,1
32816,1
32817,0
32818,0
32819,0
32820,1
32821,0
32822,1
32823,1
32824,1
32825,0
32826,0
32827,1
32828,0
32829,0
32830,0
32831,1
32832,1
32833,0
32834,1
32835,1
32836,1
32837,1
32838,1
32839,1
32840,1
32841,0
32842,1
32843,1
32844,1
32845,1
32846,1
32847,1
32848,1
32849,1
32850,1
32851,0
32852,1
32853,1
32854,1
32855,1
32856,0
32857,1
32858,1
32859,1
32860,1
32861,1
32862,0
32863,1
32864,0
32865,0
32866,1
32867,1
32868,1
32869,1
32870,0
32871,1
32872,1
32873,1
32874,1
32875,1
32876,1
32877,1
32878,1
32879,1
32880,0
32881,1
32882,1
32883,1
32884,0
32885,1
32886,1
32887,0
32888,1
32889,1
32890,1
32891,0
32892,1
32893,1
32894,0
32895,1
32896,1
32897,1
32898,1
32899,1
32900,1
32901,1
32902,0
32903,1
32904,1
32905,0
32906,1
32907,1
32908,1
32909,1
32910,1
32911,1
32912,1
32913,1
32914,1
32915,1
32916,1
32917,0
32918,1
32919,1
32920,1
32921,1
32922,1
32923,0
32924,1
32925,1
32926,0
32927,1
32928,1
32929,0
32930,1
32931,1
32932,1
32933,1
32934,1
32935,1
32936,1
32937,1
32938,1
32939,0
32940,0
32941,1
32942,1
32943,1
32944,1
32945,1
32946,1
32947,1
32948,1
32949,1
32950,1
32951,1
32952,1
32953,1
32954,1
32955,1
32956,1
32957,1
32958,1
32959,1
32960,0
32961,0
32962,1
32963,1
32964,1
32965,1
32966,1
32967,1
32968,0
32969,1
32970,1
32971,1
32972,1
32973,1
32974,1
32975,1
32976,1
32977,1
32978,1
32979,0
32980,1
32981,1
32982,1
32983,1
32984,1
32985,1
32986,1
32987,1
32988,1
32989,1
32990,1
32991,0
32992,1
32993,1
32994,0
32995,0
32996,1
32997,1
32998,0
32999,0
33000,1
33001,1
33002,1
33003,1
33004,0
33005,1
33006,0
33007,1
33008,1
33009,1
33010,1
33011,1
33012,1
33013,1
33014,1
33015,1
33016,0
33017,0
33018,1
33019,1
33020,1
33021,1
33022,1
33023,1
33024,0
33025,1
33026,0
33027,1
33028,1
33029,0
33030,0
33031,1
33032,1
33033,1
33034,1
33035,1
33036,1
33037,1
33038,1
33039,1
33040,1
33041,0
33042,1
33043,1
33044,1
33045,0
33046,1
33047,0
33048,0
33049,1
33050,1
33051,1
33052,1
33053,0
33054,1
33055,0
33056,0
33057,1
33058,0
33059,1
33060,1
33061,1
33062,1
33063,1
33064,1
33065,1
33066,1
33067,0
33068,1
33069,1
33070,1
33071,1
33072,1
33073,1
33074,1
33075,0
33076,0
33077,1
33078,1
33079,1
33080,1
33081,1
33082,1
33083,1
33084,1
33085,1
33086,1
33087,1
33088,0
33089,1
33090,1
33091,1
33092,1
33093,1
33094,0
33095,1
33096,0
33097,1
33098,1
33099,1
33100,1
33101,0
33102,0
33103,0
33104,1
33105,1
33106,1
33107,1
33108,0
33109,0
33110,1
33111,1
33112,1
33113,1
33114,1
33115,1
33116,1
33117,1
33118,1
33119,0
33120,1
33121,1
33122,1
33123,1
33124,1
33125,1
33126,1
33127,1
33128,1
33129,1
33130,1
33131,1
33132,1
33133,0
33134,1
33135,0
33136,0
33137,1
33138,1
33139,0
33140,1
33141,1
33142,1
33143,1
33144,1
33145,1
33146,1
33147,1
33148,1
33149,1
33150,1
33151,1
33152,0
33153,1
33154,1
33155,1
33156,1
33157,0
33158,1
33159,1
33160,1
33161,0
33162,1
33163,0
33164,0
33165,1
33166,1
33167,0
33168,1
33169,1
33170,1
33171,0
33172,0
33173,1
33174,1
33175,1
33176,1
33177,0
33178,1
33179,1
33180,1
33181,1
33182,1
33183,1
33184,1
33185,0
33186,1
33187,1
33188,1
33189,1
33190,1
33191,1
33192,1
33193,0
33194,1
33195,1
33196,1
33197,1
33198,0
33199,1
33200,1
33201,1
33202,1
33203,1
33204,1
33205,1
33206,1
33207,0
33208,1
33209,0
33210,1
33211,1
33212,1
33213,1
33214,1
33215,0
33216,0
33217,1
33218,0
33219,1
33220,1
33221,1
33222,1
33223,1
33224,1
33225,1
33226,1
33227,1
33228,1
33229,1
33230,1
33231,1
33232,1
33233,0
33234,1
33235,1
33236,0
33237,1
33238,0
33239,1
33240,1
33241,1
33242,1
33243,1
33244,1
33245,1
33246,1
33247,1
33248,0
33249,1
33250,1
33251,1
33252,1
33253,0
33254,1
33255,1
33256,1
33257,0
33258,1
33259,1
33260,1
33261,1
33262,1
33263,1
33264,1
33265,1
33266,1
33267,1
33268,1
33269,0
33270,1
33271,1
33272,1
33273,1
33274,1
33275,0
33276,1
33277,1
33278,0
33279,1
33280,0
33281,1
33282,1
33283,1
33284,1
33285,1
33286,0
33287,1
33288,1
33289,1
33290,1
33291,1
33292,0
33293,0
33294,1
33295,1
33296,1
33297,1
33298,1
33299,1
33300,0
33301,0
33302,1
33303,1
33304,1
33305,1
33306,1
33307,0
33308,1
33309,1
33310,0
33311,0
33312,1
33313,1
33314,1
33315,1
33316,1
33317,1
33318,1
33319,1
33320,1
33321,1
33322,0
33323,1
33324,1
33325,0
33326,1
33327,1
33328,1
33329,1
33330,1
33331,1
33332,1
33333,1
33334,1
33335,1
33336,1
33337,1
33338,0
33339,1
33340,1
33341,1
33342,1
33343,0
33344,1
33345,1
33346,0
33347,1
33348,1
33349,1
33350,1
33351,1
33352,1
33353,0
33354,1
33355,1
33356,1
33357,1
33358,1
33359,1
33360,1
33361,1
33362,0
33363,1
33364,0
33365,1
33366,1
33367,1
33368,0
33369,1
33370,0
33371,1
33372,1
33373,1
33374,1
33375,1
33376,1
33377,1
33378,0
33379,1
33380,1
33381,1
33382,1
33383,1
33384,0
33385,0
33386,0
33387,0
33388,1
33389,1
33390,0
33391,1
33392,0
33393,1
33394,1
33395,0
33396,1
33397,1
33398,1
33399,1
33400,1
33401,1
33402,1
33403,1
33404,1
33405,1
33406,1
33407,1
33408,1
33409,1
33410,1
33411,1
33412,1
33413,1
33414,0
33415,1
33416,1
33417,1
33418,1
33419,0
33420,1
33421,1
33422,0
33423,1
33424,1
33425,1
33426,1
33427,1
33428,1
33429,0
33430,0
33431,1
33432,1
33433,1
33434,1
33435,1
33436,1
33437,1
33438,1
33439,0
33440,0
33441,1
33442,0
33443,0
33444,1
33445,1
33446,1
33447,1
33448,1
33449,1
33450,1
33451,1
33452,1
33453,1
33454,1
33455,1
33456,1
33457,1
33458,1
33459,1
33460,1
33461,1
33462,1
33463,1
33464,1
33465,1
33466,1
33467,1
33468,0
33469,0
33470,1
33471,0
33472,1
33473,0
33474,1
33475,1
33476,0
33477,1
33478,1
33479,1
33480,1
33481,1
33482,1
33483,1
33484,0
33485,0
33486,0
33487,1
33488,1
33489,1
33490,1
33491,1
33492,0
33493,1
33494,1
33495,1
33496,0
33497,1
33498,1
33499,1
33500,0
33501,0
33502,0
33503,1
33504,0
33505,1
33506,1
33507,1
33508,1
33509,1
33510,1
33511,1
33512,1
33513,1
33514,1
33515,0
33516,1
33517,1
33518,1
33519,1
33520,1
33521,1
33522,1
33523,0
33524,0
33525,0
33526,1
33527,1
33528,0
33529,1
33530,1
33531,0
33532,1
33533,1
33534,0
33535,1
33536,0
33537,1
33538,1
33539,0
33540,1
33541,1
33542,0
33543,1
33544,1
33545,1
33546,1
33547,1
33548,1
33549,1
33550,1
33551,0
33552,1
33553,1
33554,1
33555,1
33556,1
33557,1
33558,1
33559,1
33560,1
33561,1
33562,1
33563,0
33564,1
33565,1
33566,1
33567,1
33568,1
33569,1
33570,1
33571,0
33572,1
33573,0
33574,1
33575,1
33576,1
33577,1
33578,1
33579,1
33580,1
33581,1
33582,0
33583,1
33584,1
33585,1
33586,1
33587,1
33588,1
33589,1
33590,1
33591,1
33592,0
33593,0
33594,1
33595,0
33596,1
33597,1
33598,1
33599,1
33600,1
33601,1
33602,1
33603,1
33604,1
33605,0
33606,1
33607,1
33608,1
33609,1
33610,1
33611,1
33612,1
33613,1
33614,1
33615,1
33616,1
33617,1
33618,1
33619,1
33620,1
33621,1
33622,0
33623,1
33624,1
33625,1
33626,1
33627,1
33628,0
33629,0
33630,1
33631,1
33632,1
33633,0
33634,1
33635,0
33636,1
33637,1
33638,1
33639,1
33640,0
33641,1
33642,1
33643,1
33644,1
33645,1
33646,1
33647,1
33648,1
33649,1
33650,1
33651,0
33652,1
33653,1
33654,1
33655,1
33656,1
33657,0
33658,1
33659,1
33660,1
33661,0
33662,0
33663,1
33664,0
33665,1
33666,0
33667,1
33668,1
33669,1
33670,1
33671,1
33672,0
33673,1
33674,1
33675,1
33676,1
33677,1
33678,1
33679,1
33680,0
33681,1
33682,1
33683,1
33684,0
33685,1
33686,0
33687,1
33688,0
33689,1
33690,1
33691,1
33692,1
33693,1
33694,1
33695,0
33696,1
33697,1
33698,1
33699,1
33700,1
33701,1
33702,1
33703,1
33704,0
33705,1
33706,1
33707,1
33708,1
33709,1
33710,1
33711,1
33712,1
33713,1
33714,1
33715,1
33716,1
33717,1
33718,1
33719,1
33720,1
33721,0
33722,0
33723,1
33724,1
33725,1
33726,1
33727,1
33728,0
33729,1
33730,0
33731,0
33732,1
33733,1
33734,1
33735,1
33736,1
33737,1
33738,1
33739,1
33740,1
33741,0
33742,1
33743,1
33744,1
33745,1
33746,1
33747,1
33748,0
33749,1
33750,1
33751,0
33752,0
33753,1
33754,1
33755,1
33756,1
33757,1
33758,0
33759,0
33760,1
33761,1
33762,1
33763,1
33764,1
33765,1
33766,1
33767,1
33768,1
33769,1
33770,1
33771,1
33772,1
33773,1
33774,1
33775,1
33776,1
33777,1
33778,1
33779,1
33780,0
33781,1
33782,1
33783,1
33784,0
33785,0
33786,1
33787,1
33788,1
33789,1
33790,1
33791,0
33792,0
33793,1
33794,1
33795,1
33796,1
33797,1
33798,1
33799,1
33800,1
33801,1
33802,1
33803,0
33804,0
33805,1
33806,1
33807,1
33808,1
33809,1
33810,1
33811,1
33812,0
33813,1
33814,1
33815,1
33816,1
33817,0
33818,1
33819,1
33820,1
33821,1
33822,1
33823,1
33824,1
33825,1
33826,1
33827,1
33828,1
33829,1
33830,0
33831,1
33832,1
33833,1
33834,1
33835,1
33836,1
33837,1
33838,1
33839,1
33840,0
33841,1
33842,1
33843,1
33844,1
33845,0
33846,1
33847,1
33848,1
33849,1
33850,1
33851,1
33852,1
33853,0
33854,1
33855,1
33856,1
33857,1
33858,1
33859,1
33860,1
33861,1
33862,1
33863,1
33864,1
33865,1
33866,1
33867,1
33868,1
33869,1
33870,1
33871,1
33872,1
33873,1
33874,1
33875,1
33876,0
33877,1
33878,1
33879,1
33880,1
33881,1
33882,1
33883,1
33884,1
33885,1
33886,1
33887,1
33888,1
33889,1
33890,1
33891,1
33892,1
33893,1
33894,1
33895,1
33896,0
33897,1
33898,0
33899,0
33900,0
33901,1
33902,0
33903,1
33904,1
33905,1
33906,1
33907,1
33908,1
33909,1
33910,1
33911,1
33912,1
33913,1
33914,1
33915,1
33916,1
33917,1
33918,1
33919,1
33920,0
33921,1
33922,1
33923,1
33924,1
33925,1
33926,1
33927,1
33928,1
33929,1
33930,1
33931,1
33932,1
33933,1
33934,1
33935,1
33936,1
33937,1
33938,1
33939,1
33940,1
33941,1
33942,1
33943,1
33944,1
33945,1
33946,1
33947,1
33948,0
33949,1
33950,1
33951,1
33952,1
33953,1
33954,1
33955,0
33956,1
33957,1
33958,1
33959,1
33960,0
33961,0
33962,1
33963,1
33964,0
33965,1
33966,1
33967,0
33968,0
33969,1
33970,1
33971,1
33972,1
33973,1
33974,1
33975,1
33976,0
33977,1
33978,1
33979,1
33980,1
33981,1
33982,1
33983,1
33984,1
33985,1
33986,1
33987,1
33988,1
33989,1
33990,1
33991,0
33992,1
33993,1
33994,1
33995,1
33996,1
33997,0
33998,1
33999,0
34000,0
34001,1
34002,1
34003,0
34004,0
34005,0
34006,1
34007,1
34008,1
34009,0
34010,1
34011,1
34012,0
34013,1
34014,1
34015,1
34016,1
34017,1
34018,1
34019,1
34020,0
34021,1
34022,1
34023,1
34024,1
34025,1
34026,1
34027,1
34028,1
34029,1
34030,0
34031,1
34032,0
34033,0
34034,1
34035,1
34036,1
34037,1
34038,1
34039,1
34040,1
34041,1
34042,1
34043,0
34044,1
34045,1
34046,1
34047,0
34048,1
34049,1
34050,1
34051,1
34052,1
34053,1
34054,0
34055,0
34056,1
34057,0
34058,1
34059,1
34060,1
34061,1
34062,1
34063,0
34064,1
34065,1
34066,0
34067,1
34068,1
34069,0
34070,1
34071,1
34072,0
34073,1
34074,1
34075,1
34076,1
34077,1
34078,1
34079,0
34080,1
34081,0
34082,1
34083,1
34084,1
34085,1
34086,1
34087,1
34088,1
34089,0
34090,1
34091,0
34092,1
34093,1
34094,1
34095,1
34096,1
34097,0
34098,1
34099,0
34100,1
34101,1
34102,1
34103,1
34104,1
34105,1
34106,1
34107,1
34108,1
34109,1
34110,1
34111,1
34112,1
34113,1
34114,1
34115,1
34116,1
34117,1
34118,1
34119,0
34120,0
34121,1
34122,1
34123,1
34124,1
34125,1
34126,1
34127,1
34128,1
34129,1
34130,1
34131,0
34132,1
34133,1
34134,1
34135,1
34136,1
34137,1
34138,1
34139,1
34140,1
34141,1
34142,0
34143,1
34144,1
34145,1
34146,1
34147,0
34148,1
34149,1
34150,1
34151,1
34152,1
34153,1
34154,0
34155,1
34156,0
34157,1
34158,1
34159,1
34160,1
34161,0
34162,1
34163,1
34164,0
34165,1
34166,1
34167,1
34168,0
34169,0
34170,1
34171,1
34172,1
34173,1
34174,1
34175,1
34176,1
34177,1
34178,1
34179,1
34180,1
34181,1
34182,1
34183,1
34184,0
34185,1
34186,1
34187,1
34188,1
34189,1
34190,1
34191,1
34192,1
34193,1
34194,1
34195,1
34196,0
34197,1
34198,0
34199,1
34200,1
34201,1
34202,1
34203,1
34204,1
34205,1
34206,1
34207,0
34208,1
34209,1
34210,1
34211,1
34212,1
34213,1
34214,1
34215,1
34216,1
34217,1
34218,0
34219,1
34220,1
34221,1
34222,0
34223,1
34224,0
34225,1
34226,1
34227,0
34228,1
34229,1
34230,1
34231,1
34232,1
34233,1
34234,1
34235,1
34236,1
34237,1
34238,1
34239,1
34240,0
34241,0
34242,0
34243,1
34244,1
34245,0
34246,1
34247,1
34248,1
34249,1
34250,1
34251,1
34252,1
34253,1
34254,1
34255,1
34256,1
34257,1
34258,1
34259,0
34260,1
34261,0
34262,1
34263,1
34264,1
34265,1
34266,1
34267,1
34268,1
34269,1
34270,1
34271,1
34272,1
34273,0
34274,0
34275,1
34276,0
34277,1
34278,1
34279,1
34280,1
34281,1
34282,1
34283,0
34284,1
34285,1
34286,1
34287,1
34288,1
34289,1
34290,1
34291,1
34292,0
34293,1
34294,1
34295,1
34296,1
34297,1
34298,1
34299,1
34300,0
34301,1
34302,1
34303,1
34304,1
34305,1
34306,1
34307,1
34308,1
34309,1
34310,1
34311,1
34312,1
34313,1
34314,0
34315,1
34316,1
34317,1
34318,1
34319,1
34320,1
34321,1
34322,1
34323,1
34324,1
34325,1
34326,1
34327,0
34328,1
34329,1
34330,1
34331,1
34332,0
34333,1
34334,1
34335,1
34336,1
34337,0
34338,1
34339,0
34340,0
34341,1
34342,1
34343,1
34344,1
34345,1
34346,1
34347,1
34348,0
34349,1
34350,1
34351,1
34352,0
34353,1
34354,1
34355,1
34356,1
34357,1
34358,0
34359,1
34360,1
34361,1
34362,1
34363,1
34364,1
34365,1
34366,1
34367,0
34368,1
34369,1
34370,1
34371,1
34372,1
34373,0
34374,1
34375,0
34376,1
34377,1
34378,1
34379,1
34380,1
34381,1
34382,1
34383,1
34384,1
34385,1
34386,1
34387,1
34388,1
34389,1
34390,1
34391,1
34392,1
34393,1
34394,1
34395,1
34396,1
34397,1
34398,1
34399,1
34400,1
34401,0
34402,1
34403,1
34404,1
34405,0
34406,1
34407,1
34408,0
34409,1
34410,1
34411,0
34412,1
34413,1
34414,1
34415,1
34416,1
34417,1
34418,1
34419,1
34420,0
34421,1
34422,1
34423,1
34424,1
34425,1
34426,1
34427,1
34428,1
34429,1
34430,1
34431,1
34432,1
34433,1
34434,1
34435,1
34436,1
34437,1
34438,1
34439,1
34440,1
34441,1
34442,1
34443,1
34444,0
34445,1
34446,0
34447,1
34448,1
34449,1
34450,1
34451,0
34452,1
34453,1
34454,1
34455,1
34456,1
34457,1
34458,1
34459,1
34460,1
34461,1
34462,0
34463,1
34464,1
34465,0
34466,1
34467,1
34468,1
34469,1
34470,1
34471,1
34472,1
34473,0
34474,1
34475,1
34476,0
34477,1
34478,1
34479,1
34480,1
34481,1
34482,0
34483,1
34484,1
34485,1
34486,1
34487,1
34488,0
34489,0
34490,1
34491,1
34492,1
34493,1
34494,0
34495,1
34496,1
34497,1
34498,0
34499,1
34500,1
34501,0
34502,0
34503,1
34504,1
34505,1
34506,1
34507,1
34508,1
34509,1
34510,1
34511,1
34512,1
34513,1
34514,1
34515,1
34516,1
34517,1
34518,1
34519,1
34520,1
34521,1
34522,1
34523,0
34524,0
34525,0
34526,1
34527,0
34528,1
34529,1
34530,0
34531,1
34532,1
34533,1
34534,1
34535,1
34536,1
34537,0
34538,1
34539,1
34540,1
34541,0
34542,0
34543,1
34544,0
34545,1
34546,1
34547,1
34548,1
34549,0
34550,1
34551,1
34552,1
34553,1
34554,1
34555,1
34556,1
34557,1
34558,1
34559,1
34560,1
34561,1
34562,1
34563,1
34564,1
34565,1
34566,1
34567,1
34568,1
34569,1
34570,1
34571,1
34572,1
34573,1
34574,0
34575,1
34576,1
34577,1
34578,1
34579,0
34580,1
34581,1
34582,0
34583,1
34584,1
34585,1
34586,0
34587,0
34588,0
34589,1
34590,1
34591,0
34592,1
34593,1
34594,1
34595,1
34596,1
34597,1
34598,1
34599,1
34600,1
34601,1
34602,1
34603,1
34604,1
34605,0
34606,1
34607,1
34608,1
34609,1
34610,0
34611,1
34612,1
34613,1
34614,1
34615,1
34616,1
34617,1
34618,1
34619,1
34620,0
34621,1
34622,1
34623,1
34624,0
34625,1
34626,1
34627,1
34628,1
34629,0
34630,1
34631,1
34632,1
34633,1
34634,1
34635,1
34636,0
34637,1
34638,1
34639,1
34640,1
34641,1
34642,1
34643,1
34644,0
34645,1
34646,1
34647,1
34648,1
34649,1
34650,0
34651,1
34652,1
34653,0
34654,1
34655,1
34656,0
34657,1
34658,1
34659,1
34660,1
34661,1
34662,0
34663,1
34664,1
34665,0
34666,1
34667,1
34668,1
34669,0
34670,1
34671,1
34672,0
34673,0
34674,1
34675,1
34676,1
34677,1
34678,0
34679,1
34680,1
34681,1
34682,1
34683,1
34684,1
34685,0
34686,1
34687,1
34688,1
34689,1
34690,1
34691,1
34692,1
34693,1
34694,1
34695,1
34696,1
34697,0
34698,1
34699,1
34700,1
34701,0
34702,0
34703,0
34704,1
34705,1
34706,1
34707,0
34708,1
34709,0
34710,1
34711,1
34712,1
34713,1
34714,1
34715,0
34716,1
34717,1
34718,1
34719,1
34720,0
34721,1
34722,1
34723,1
34724,1
34725,1
34726,1
34727,0
34728,0
34729,1
34730,1
34731,1
34732,1
34733,1
34734,1
34735,1
34736,1
34737,1
34738,1
34739,1
34740,1
34741,1
34742,1
34743,0
34744,1
34745,1
34746,1
34747,0
34748,0
34749,1
34750,0
34751,0
34752,1
34753,0
34754,1
34755,0
34756,1
34757,1
34758,1
34759,1
34760,1
34761,1
34762,1
34763,1
34764,1
34765,1
34766,1
34767,1
34768,0
34769,1
34770,1
34771,1
34772,1
34773,1
34774,1
34775,1
34776,1
34777,1
34778,1
34779,0
34780,1
34781,1
34782,1
34783,1
34784,1
34785,1
34786,1
34787,1
34788,1
34789,1
34790,1
34791,1
34792,1
34793,1
34794,0
34795,1
34796,0
34797,0
34798,0
34799,1
34800,1
34801,1
34802,1
34803,1
34804,1
34805,1
34806,1
34807,1
34808,1
34809,1
34810,1
34811,1
34812,1
34813,1
34814,0
34815,1
34816,1
34817,1
34818,1
34819,1
34820,1
34821,1
34822,1
34823,1
34824,1
34825,1
34826,1
34827,1
34828,0
34829,1
34830,0
34831,0
34832,1
34833,0
34834,1
34835,1
34836,1
34837,1
34838,1
34839,1
34840,1
34841,1
34842,1
34843,1
34844,0
34845,0
34846,1
34847,1
34848,1
34849,1
34850,1
34851,1
34852,1
34853,1
34854,1
34855,0
34856,1
34857,0
34858,1
34859,1
34860,0
34861,1
34862,0
34863,1
34864,0
34865,1
34866,1
34867,1
34868,1
34869,1
34870,1
34871,1
34872,1
34873,0
34874,0
34875,0
34876,1
34877,1
34878,1
34879,1
34880,1
34881,1
34882,0
34883,1
34884,0
34885,1
34886,1
34887,0
34888,1
34889,1
34890,1
34891,0
34892,1
34893,1
34894,1
34895,1
34896,1
34897,0
34898,1
34899,1
34900,1
34901,1
34902,1
34903,0
34904,1
34905,1
34906,1
34907,1
34908,1
34909,1
34910,1
34911,0
34912,0
34913,1
34914,1
34915,1
34916,1
34917,1
34918,1
34919,1
34920,1
34921,1
34922,1
34923,1
34924,1
34925,1
34926,0
34927,0
34928,1
34929,1
34930,1
34931,1
34932,1
34933,0
34934,1
34935,1
34936,1
34937,0
34938,1
34939,1
34940,1
34941,1
34942,1
34943,1
34944,1
34945,1
34946,1
34947,1
34948,1
34949,1
34950,1
34951,0
34952,1
34953,0
34954,1
34955,1
34956,1
34957,1
34958,1
34959,1
34960,1
34961,1
34962,1
34963,1
34964,0
34965,1
34966,0
34967,1
34968,1
34969,1
34970,1
34971,1
34972,1
34973,0
34974,1
34975,0
34976,1
34977,1
34978,1
34979,1
34980,1
34981,0
34982,1
34983,1
34984,1
34985,1
34986,0
34987,1
34988,1
34989,1
34990,1
34991,1
34992,1
34993,1
34994,1
34995,1
34996,1
34997,1
34998,1
34999,1
35000,0
35001,0
35002,1
35003,1
35004,1
35005,1
35006,1
35007,0
35008,1
35009,1
35010,1
35011,1
35012,1
35013,1
35014,1
35015,1
35016,1
35017,1
35018,0
35019,1
35020,1
35021,1
35022,1
35023,0
35024,1
35025,0
35026,0
35027,1
35028,1
35029,1
35030,1
35031,0
35032,0
35033,1
35034,0
35035,1
35036,1
35037,1
35038,0
35039,1
35040,0
35041,0
35042,1
35043,1
35044,1
35045,1
35046,0
35047,0
35048,1
35049,1
35050,1
35051,1
35052,1
35053,1
35054,1
35055,1
35056,0
35057,1
35058,0
35059,1
35060,1
35061,1
35062,1
35063,0
35064,1
35065,1
35066,1
35067,1
35068,1
35069,1
35070,1
35071,1
35072,0
35073,1
35074,1
35075,1
35076,0
35077,1
35078,1
35079,0
35080,1
35081,1
35082,1
35083,0
35084,1
35085,1
35086,1
35087,1
35088,0
35089,1
35090,1
35091,1
35092,0
35093,1
35094,0
35095,1
35096,1
35097,1
35098,1
35099,1
35100,0
35101,1
35102,1
35103,1
35104,1
35105,1
35106,1
35107,1
35108,1
35109,1
35110,0
35111,0
35112,1
35113,1
35114,1
35115,1
35116,1
35117,0
35118,1
35119,1
35120,1
35121,1
35122,1
35123,0
35124,1
35125,1
35126,1
35127,0
35128,1
35129,1
35130,1
35131,1
35132,1
35133,1
35134,1
35135,1
35136,1
35137,1
35138,1
35139,1
35140,1
35141,1
35142,1
35143,1
35144,0
35145,1
35146,0
35147,1
35148,1
35149,1
35150,1
35151,1
35152,1
35153,1
35154,1
35155,1
35156,1
35157,1
35158,1
35159,1
35160,1
35161,0
35162,1
35163,1
35164,1
35165,1
35166,1
35167,1
35168,1
35169,1
35170,1
35171,1
35172,1
35173,1
35174,1
35175,0
35176,1
35177,0
35178,1
35179,1
35180,1
35181,1
35182,1
35183,1
35184,1
35185,1
35186,1
35187,1
35188,1
35189,1
35190,0
35191,1
35192,1
35193,1
35194,1
35195,1
35196,1
35197,1
35198,1
35199,1
35200,0
35201,1
35202,0
35203,0
35204,1
35205,0
35206,1
35207,1
35208,1
35209,1
35210,1
35211,1
35212,1
35213,1
35214,1
35215,1
35216,1
35217,1
35218,0
35219,0
35220,1
35221,0
35222,1
35223,0
35224,1
35225,0
35226,1
35227,1
35228,1
35229,1
35230,1
35231,1
35232,1
35233,1
35234,1
35235,1
35236,1
35237,0
35238,1
35239,0
35240,1
35241,1
35242,1
35243,1
35244,1
35245,1
35246,1
35247,1
35248,1
35249,1
35250,1
35251,0
35252,1
35253,1
35254,1
35255,1
35256,1
35257,1
35258,1
35259,1
35260,1
35261,1
35262,0
35263,1
35264,1
35265,1
35266,1
35267,0
35268,1
35269,0
35270,1
35271,1
35272,1
35273,1
35274,1
35275,0
35276,1
35277,1
35278,0
35279,1
35280,0
35281,0
35282,1
35283,1
35284,1
35285,1
35286,1
35287,1
35288,0
35289,1
35290,1
35291,1
35292,1
35293,1
35294,1
35295,1
35296,1
35297,1
35298,1
35299,0
35300,0
35301,1
35302,0
35303,1
35304,1
35305,1
35306,1
35307,1
35308,1
35309,1
35310,1
35311,1
35312,1
35313,1
35314,1
35315,0
35316,1
35317,1
35318,1
35319,1
35320,1
35321,1
35322,1
35323,1
35324,0
35325,1
35326,1
35327,1
35328,1
35329,1
35330,1
35331,1
35332,1
35333,1
35334,1
35335,1
35336,0
35337,0
35338,1
35339,0
35340,1
35341,1
35342,0
35343,1
35344,1
35345,1
35346,1
35347,1
35348,1
35349,1
35350,1
35351,1
35352,1
35353,1
35354,1
35355,1
35356,1
35357,1
35358,0
35359,1
35360,1
35361,1
35362,0
35363,1
35364,1
35365,1
35366,1
35367,1
35368,1
35369,1
35370,1
35371,0
35372,0
35373,1
35374,1
35375,1
35376,1
35377,0
35378,1
35379,1
35380,1
35381,1
35382,1
35383,1
35384,1
35385,0
35386,1
35387,0
35388,1
35389,1
35390,0
35391,1
35392,0
35393,1
35394,1
35395,1
35396,1
35397,1
35398,1
35399,1
35400,1
35401,1
35402,1
35403,1
35404,1
35405,1
35406,0
35407,1
35408,1
35409,1
35410,1
35411,1
35412,0
35413,1
35414,1
35415,0
35416,0
35417,1
35418,1
35419,1
35420,1
35421,1
35422,1
35423,1
35424,1
35425,1
35426,1
35427,1
35428,1
35429,0
35430,0
35431,1
35432,1
35433,1
35434,0
35435,1
35436,1
35437,1
35438,1
35439,1
35440,1
35441,1
35442,1
35443,1
35444,0
35445,1
35446,1
35447,1
35448,1
35449,1
35450,1
35451,1
35452,0
35453,1
35454,0
35455,1
35456,1
35457,1
35458,1
35459,1
35460,1
35461,1
35462,1
35463,1
35464,1
35465,1
35466,1
35467,0
35468,1
35469,1
35470,1
35471,0
35472,1
35473,1
35474,1
35475,1
35476,1
35477,1
35478,0
35479,1
35480,0
35481,1
35482,1
35483,1
35484,1
35485,1
35486,1
35487,0
35488,0
35489,1
35490,1
35491,1
35492,0
35493,1
35494,1
35495,1
35496,0
35497,1
35498,0
35499,1
35500,1
35501,1
35502,1
35503,0
35504,1
35505,1
35506,1
35507,1
35508,1
35509,0
35510,0
35511,0
35512,1
35513,1
35514,1
35515,0
35516,1
35517,0
35518,1
35519,0
35520,1
35521,1
35522,1
35523,1
35524,0
35525,1
35526,1
35527,0
35528,1
35529,0
35530,1
35531,1
35532,1
35533,1
35534,0
35535,1
35536,1
35537,0
35538,1
35539,1
35540,1
35541,1
35542,0
35543,1
35544,1
35545,1
35546,1
35547,1
35548,0
35549,1
35550,1
35551,1
35552,1
35553,1
35554,1
35555,1
35556,1
35557,1
35558,1
35559,1
35560,0
35561,1
35562,1
35563,1
35564,1
35565,0
35566,0
35567,1
35568,1
35569,1
35570,0
35571,0
35572,1
35573,1
35574,1
35575,1
35576,1
35577,1
35578,1
35579,1
35580,1
35581,1
35582,1
35583,1
35584,0
35585,1
35586,1
35587,1
35588,0
35589,1
35590,1
35591,1
35592,0
35593,1
35594,0
35595,1
35596,0
